id_synthese,date_debut,date_fin,heure_debut,heure_fin,nom_vernaculaire,nombre_min,observateurs,determinateur,x_centroid_4326,y_centroid_4326,nom_lieu,champs_additionnels
121063,2019-08-29,2019-08-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,NA,3.504753,43.317065,GB6,{'RELV_NOM': 'ComptageHebdo'}
121159,2020-02-17,2020-02-17,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,NA,3.515793,43.324984,GB4,{'RELV_NOM': 'WETLAND'}
121170,2020-02-17,2020-02-17,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,NA,3.520011,43.320659,GB3,{'RELV_NOM': 'WETLAND'}
121184,2020-02-17,2020-02-17,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,NA,3.513924,43.31823,GB5,{'RELV_NOM': 'WETLAND'}
121285,2019-05-10,2019-05-10,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,ADENA,NA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
121384,2019-05-10,2019-05-10,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,NA,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
121416,2019-05-20,2019-05-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,ADENA,NA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
121450,2019-05-20,2019-05-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,NA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
121457,2019-05-20,2019-05-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,NA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
121502,2019-05-20,2019-05-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,NA,3.510869,43.321751,RoselièreGB5,{'RELV_NOM': 'ComptageHebdo'}
121594,2019-06-13,2019-06-13,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,ADENA,NA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
121696,2019-06-20,2019-06-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Fortuny Xavier,NA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
121712,2019-06-20,2019-06-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Fortuny Xavier,NA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
121725,2019-06-20,2019-06-20,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Fortuny Xavier,NA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
121794,2019-09-09,2019-09-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,ADENA,NA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
121821,2019-09-09,2019-09-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",19,ADENA,NA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
121868,2019-09-09,2019-09-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",7,ADENA,NA,3.517852,43.316711,BaieKoch,{'RELV_NOM': 'ComptageHebdo'}
121924,2019-09-19,2019-09-19,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,NA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
121952,2019-09-19,2019-09-19,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",18,ADENA,NA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
122073,2020-03-19,2020-03-19,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,NA,3.517349,43.329164,GB1,{'RELV_NOM': 'WETLAND'}
122087,2020-03-19,2020-03-19,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,NA,3.520234,43.331497,DemiLune,{'RELV_NOM': 'WETLAND'}
122096,2020-03-19,2020-03-19,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,NA,3.523936,43.325743,GB2,{'RELV_NOM': 'WETLAND'}
122136,2020-03-19,2020-03-19,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,NA,3.513924,43.31823,GB5,{'RELV_NOM': 'WETLAND'}
122246,2020-04-16,2020-04-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,NA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
122268,2020-04-16,2020-04-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos Mathieu,NA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
122279,2020-04-16,2020-04-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,NA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
122326,2020-04-16,2020-04-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,NA,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
122345,2020-04-02,2020-04-02,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos Mathieu,NA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageCOVID19'}
122351,2020-04-09,2020-04-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,NA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageCOVID19'}
122375,2020-04-09,2020-04-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,NA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageCOVID19'}
122432,2020-05-15,2020-05-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,Lognos/Fortuny,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
122455,2020-05-15,2020-05-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,Lognos/Fortuny,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
122536,2020-05-15,2020-05-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,Lognos/Fortuny,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
122603,2020-06-18,2020-06-18,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Fortuny Xavier,Fortuny Xavier,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
122625,2020-06-18,2020-06-18,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Fortuny Xavier,Fortuny Xavier,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
122736,2020-07-15,2020-07-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
122751,2020-07-15,2020-07-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
122763,2020-07-15,2020-07-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
122841,2020-07-15,2020-07-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
122870,2020-08-13,2020-08-13,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",8,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
122890,2020-08-13,2020-08-13,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
122909,2020-08-13,2020-08-13,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
122934,2020-08-13,2020-08-13,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
122943,2020-08-13,2020-08-13,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",5,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
123077,2020-09-18,2020-09-18,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
123133,2020-09-18,2020-09-18,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",7,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
123151,2020-09-18,2020-09-18,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,ADENA,3.517852,43.316711,BaieKoch,{'RELV_NOM': 'ComptageHebdo'}
123267,2020-10-16,2020-10-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
123277,2020-10-16,2020-10-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
123289,2020-10-16,2020-10-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
123735,2020-11-16,2020-11-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
123764,2020-11-16,2020-11-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
123765,2020-11-16,2020-11-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
124114,2020-12-16,2020-12-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
124316,2021-02-10,2021-02-10,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
124335,2021-02-10,2021-02-10,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
124359,2021-02-10,2021-02-10,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
124459,2021-03-15,2021-03-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
124480,2021-03-15,2021-03-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
124493,2021-03-15,2021-03-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
124501,2021-03-15,2021-03-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
124514,2021-03-15,2021-03-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
124639,2021-04-15,2021-04-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
124663,2021-04-15,2021-04-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
124730,2021-04-15,2021-04-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
124819,2021-05-14,2021-05-14,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
124851,2021-05-14,2021-05-14,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
124866,2021-05-14,2021-05-14,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
124933,2021-05-26,2021-05-26,06:20:00,06:20:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
124934,2021-05-26,2021-05-26,06:12:00,06:12:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
124935,2021-05-26,2021-05-26,06:32:00,06:32:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
124936,2021-05-26,2021-05-26,07:01:00,07:01:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
124937,2021-05-26,2021-05-26,07:29:00,07:29:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Blanquet Elodie,Blanquet Elodie,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
124938,2021-05-26,2021-05-26,07:18:00,07:18:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
124939,2021-05-26,2021-05-26,07:41:00,07:41:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
124940,2021-05-26,2021-05-26,06:41:00,06:41:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,Lognos Mathieu,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
124941,2021-05-26,2021-05-26,07:02:00,07:02:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
124955,2021-06-16,2021-06-16,20:36:00,20:36:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,Lognos Mathieu,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
124956,2021-06-16,2021-06-16,20:32:00,20:32:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Blanquet Elodie,Blanquet Elodie,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
124957,2021-06-16,2021-06-16,20:53:00,20:53:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
124958,2021-06-16,2021-06-16,21:18:00,21:18:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
124959,2021-06-16,2021-06-16,21:47:00,21:47:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Blanquet Elodie,Blanquet Elodie,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
124960,2021-06-16,2021-06-16,21:29:00,21:29:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
124961,2021-06-16,2021-06-16,21:53:00,21:53:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
124962,2021-06-16,2021-06-16,20:57:00,20:57:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos Mathieu,Lognos Mathieu,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
124963,2021-06-16,2021-06-16,21:09:00,21:09:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
125002,2021-06-15,2021-06-15,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
125110,2021-07-07,2021-07-07,06:23:00,06:23:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Fortuny Xavier,Fortuny Xavier,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
125111,2021-07-07,2021-07-07,06:23:00,06:23:00,"Talève sultane, Poule sultane, Porphyrion bleu",6,Blanquet Elodie,Blanquet Elodie,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
125112,2021-07-07,2021-07-07,06:48:00,06:48:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
125113,2021-07-07,2021-07-07,07:15:00,07:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
125114,2021-07-07,2021-07-07,07:43:00,07:43:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Blanquet Elodie,Blanquet Elodie,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
125115,2021-07-07,2021-07-07,07:49:00,07:49:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
125116,2021-07-07,2021-07-07,07:42:00,07:42:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
125117,2021-07-07,2021-07-07,06:50:00,06:50:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Fortuny Xavier,Fortuny Xavier,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
125118,2021-07-07,2021-07-07,07:00:00,07:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
125181,2021-07-07,2021-07-07,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
125194,2021-07-07,2021-07-07,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
125207,2021-07-07,2021-07-07,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.517852,43.316711,BaieKoch,{'RELV_NOM': 'ComptageHebdo'}
125232,2021-07-07,2021-07-07,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
125251,2021-08-02,2021-08-02,19:38:00,19:38:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
125252,2021-08-02,2021-08-02,19:42:00,19:42:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos Mathieu,Lognos Mathieu,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
125253,2021-08-02,2021-08-02,19:57:00,19:57:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
125254,2021-08-02,2021-08-02,20:17:00,20:17:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
125255,2021-08-02,2021-08-02,20:36:00,20:36:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
125256,2021-08-02,2021-08-02,21:51:00,21:51:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Fortuny Xavier,Fortuny Xavier,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
125257,2021-08-02,2021-08-02,21:09:00,21:09:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
125258,2021-08-02,2021-08-02,20:00:00,20:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
125259,2021-08-02,2021-08-02,20:22:00,20:22:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Fortuny Xavier,Fortuny Xavier,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
125275,2021-08-16,2021-08-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
125298,2021-08-16,2021-08-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",10,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
125328,2021-08-16,2021-08-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
125335,2021-08-16,2021-08-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",6,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
125360,2021-08-16,2021-08-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
125408,2021-08-16,2021-08-16,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.504753,43.317065,GB6,{'RELV_NOM': 'ComptageHebdo'}
125441,2021-09-24,2021-09-24,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",6,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
125470,2021-09-24,2021-09-24,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,Lognos/Fortuny,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
125488,2021-09-24,2021-09-24,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",9,Lognos/Fortuny,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
125505,2021-09-24,2021-09-24,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos/Fortuny,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
125518,2021-09-24,2021-09-24,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",9,Lognos/Fortuny,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
125534,2021-09-24,2021-09-24,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,Lognos/Fortuny,ADENA,3.517852,43.316711,BaieKoch,{'RELV_NOM': 'ComptageHebdo'}
125600,2021-10-14,2021-10-14,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Lognos/Fortuny,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
